transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Revenue,Month
7337,1639,J*** M*******,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-24,3,Cash,0.05,J*****@gmail.com,******3527,successful,228000.0,2026-01
7338,1823,K**** K*****,104,8000.0,Shoes,Clothing,online,Bangalore,2025-10-20,4,UPI,0.3,K*****@gmail.com,******3764,successful,22400.0,2025-10
7339,1424,K**** W****,106,80000.0,Sofa,Furniture,offline,Hyderabad,2026-03-13,2,UPI,0.25,K*****@gmail.com,******1460,successful,120000.0,2026-03
7340,1999,P****** J*****,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-09-18,4,Cash,0.25,P*****@gmail.com,******4511,successful,45000.0,2025-09
7341,1309,J******* T*****,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-09-09,5,Card,0.25,J*****@outlook.com,******7306,successful,56250.0,2025-09
7342,1776,J**** J****,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-15,3,Cash,0.15,J*****@gmail.com,******0561,successful,165750.0,2026-03
7343,1444,K**** O*****,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-01-09,4,UPI,0.25,K*****@gmail.com,******5991,successful,195000.0,2026-01
7344,1296,C***** P*****,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-04-18,4,Cash,0.1,C*****@outlook.com,******7892,successful,180000.0,2025-04
7345,1902,S***** B***,102,70000.0,Phone,Electronics,online,Chennai,2026-04-15,4,NetBanking,0.2,S*****@yahoo.com,******9565,successful,224000.0,2026-04
7346,1837,J******* T*****,101,250000.0,Laptop,Electronics,offline,Delhi,2025-05-23,3,UPI,0.4,J*****@gmail.com,******2533,successful,450000.0,2025-05
7347,1276,T***** W*********,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-01,5,UPI,0.15,T*****@outlook.com,******4137,successful,1062500.0,2025-10
7348,1611,M****** D*****,107,50000.0,Dining Table,Furniture,online,Delhi,2025-10-23,5,Card,0.3,M*****@outlook.com,******3381,successful,175000.0,2025-10
7349,1725,S**** W***,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-06-12,1,NetBanking,0.1,S*****@gmail.com,******2285,successful,72000.0,2025-06
7350,1442,D**** J******,104,8000.0,Shoes,Clothing,offline,Bangalore,2026-02-14,2,Card,0.1,D*****@gmail.com,******5285,successful,14400.0,2026-02
7351,1592,S******** B*******,104,8000.0,Shoes,Clothing,offline,Chennai,2026-04-14,4,Card,0.05,S*****@outlook.com,******2868,successful,30400.0,2026-04
7352,1008,J**** B*****,101,250000.0,Laptop,Electronics,online,Mumbai,2025-06-25,2,UPI,0.35,J*****@gmail.com,******6407,successful,325000.0,2025-06
7353,1795,J***** D****,106,80000.0,Sofa,Furniture,offline,Chennai,2025-07-14,1,UPI,0.05,J*****@yahoo.com,******9988,successful,76000.0,2025-07
7354,1149,M****** L*****,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-20,3,NetBanking,0.25,M*****@yahoo.com,******8603,successful,18000.0,2025-07
7355,1574,H**** C*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-08-29,5,Card,0.05,H*****@gmail.com,******4265,successful,71250.0,2025-08
7356,1920,C****** S*****,105,45000.0,Tv,Electronics,offline,Chennai,2026-01-23,1,UPI,0.3,C*****@gmail.com,******2128,successful,31499.999999999996,2026-01
7357,1870,T***** L******,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-04-26,3,UPI,0.35,T*****@gmail.com,******3416,successful,87750.0,2025-04
7358,1663,M****** H*****,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-23,4,NetBanking,0.3,M*****@outlook.com,******1732,successful,42000.0,2025-12
7359,1629,J******* W******,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-09-18,4,NetBanking,0.35,J*****@yahoo.com,******1072,successful,3380.0,2025-09
7360,1242,J*** W***,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-23,1,NetBanking,0.15,J*****@outlook.com,******0339,successful,1105.0,2025-07
7361,1336,K***** O****,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-12-23,1,Cash,0.25,K*****@gmail.com,******5273,successful,187500.0,2025-12
7362,1160,P****** G****,106,80000.0,Sofa,Furniture,online,Delhi,2025-11-29,4,UPI,0.4,P*****@gmail.com,******1649,successful,192000.0,2025-11
7363,1241,M****** D******,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-25,2,NetBanking,0.15,M*****@yahoo.com,******8741,successful,2210.0,2025-06
7364,1380,V******* P********,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-09-21,3,NetBanking,0.25,V*****@outlook.com,******1133,successful,146250.0,2025-09
7365,1436,C****** O******,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-04-10,1,Card,0.35,C*****@yahoo.com,******0902,successful,42250.0,2026-04
7366,1658,B**** M********,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-06,3,Cash,0.35,B*****@outlook.com,******3660,successful,87750.0,2025-09
7367,1188,A****** M*******,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-21,1,Cash,0.05,A*****@gmail.com,******8324,successful,66500.0,2025-10
7368,1102,C******** C*****,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-09-17,4,UPI,0.25,C*****@yahoo.com,******8130,successful,195000.0,2025-09
7369,1308,S******** Y****,103,1300.0,Shirt,Clothing,online,Hyderabad,2026-02-02,1,UPI,0.4,S*****@gmail.com,******4167,successful,780.0,2026-02
7370,1324,C**** C******,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-06-18,3,UPI,0.1,C*****@outlook.com,******0410,successful,216000.0,2025-06
7371,1017,R***** J****,104,8000.0,Shoes,Clothing,online,Mumbai,2025-11-30,4,Cash,0.1,R*****@outlook.com,******7870,successful,28800.0,2025-11
7372,1085,J******* T*****,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-04-23,4,Card,0.25,J*****@outlook.com,******1985,successful,195000.0,2025-04
7373,1248,E**** L*****,105,45000.0,Tv,Electronics,online,Mumbai,2025-06-25,1,Cash,0.2,E*****@gmail.com,******3088,successful,36000.0,2025-06
7374,1033,C**** O*****,105,45000.0,Tv,Electronics,offline,Mumbai,2026-01-05,3,Card,0.3,C*****@outlook.com,******1863,successful,94500.0,2026-01
7375,1803,S***** N****,103,1300.0,Shirt,Clothing,online,Chennai,2026-01-20,1,Cash,0.25,S*****@gmail.com,******2944,successful,975.0,2026-01
7376,1533,S******** T***,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-11-30,5,UPI,0.35,S*****@gmail.com,******6886,successful,4225.0,2025-11
7377,1431,M****** W****,104,8000.0,Shoes,Clothing,online,Chennai,2025-08-02,4,NetBanking,0.1,M*****@outlook.com,******5190,successful,28800.0,2025-08
7378,1624,K***** M*****,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-19,3,Cash,0.05,K*****@outlook.com,******0850,successful,142500.0,2025-10
7379,1352,S**** J******,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-02,1,Cash,0.35,S*****@outlook.com,******0056,successful,52000.0,2025-07
7380,1201,K******* L*******,102,70000.0,Phone,Electronics,offline,Mumbai,2025-07-02,1,Card,0.05,K*****@gmail.com,******0407,successful,66500.0,2025-07
7381,1744,S**** J****,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-07-17,5,UPI,0.4,S*****@yahoo.com,******9163,successful,24000.0,2025-07
7382,1738,T****** M*****,104,8000.0,Shoes,Clothing,online,Bangalore,2025-10-14,5,Cash,0.15,T*****@outlook.com,******4388,successful,34000.0,2025-10
7383,1717,E***** M*****,102,70000.0,Phone,Electronics,online,Hyderabad,2025-12-14,1,NetBanking,0.2,E*****@gmail.com,******2217,successful,56000.0,2025-12
7384,1285,R*** D*****,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-04,1,Cash,0.35,R*****@gmail.com,******6846,successful,45500.0,2025-07
7385,1758,D***** M*****,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-05-18,5,NetBanking,0.3,D*****@gmail.com,******0301,successful,227500.0,2025-05
7386,1632,A***** D******,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-08-30,2,Card,0.2,A*****@gmail.com,******7212,successful,2080.0,2025-08
7387,1994,L***** B*****,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-04-24,5,Card,0.1,L*****@yahoo.com,******3067,successful,360000.0,2025-04
7388,1767,C****** B****,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-02-12,4,Cash,0.4,C*****@gmail.com,******0906,successful,36000.0,2025-02
7389,1379,A****** H*****,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-04,4,UPI,0.25,A*****@gmail.com,******8333,successful,135000.0,2026-02
7390,1020,J**** L*****,104,8000.0,Shoes,Clothing,online,Bangalore,2026-02-13,1,UPI,0.35,J*****@gmail.com,******1894,successful,5200.0,2026-02
7391,1812,D**** L*******,106,80000.0,Sofa,Furniture,offline,Delhi,2025-09-18,3,Cash,0.3,D*****@gmail.com,******2388,successful,168000.0,2025-09
7392,1270,S*** R*******,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-11-24,1,UPI,0.1,S*****@gmail.com,******0048,successful,13500.0,2025-11
7393,1075,P**** L***,102,70000.0,Phone,Electronics,offline,Chennai,2025-04-28,1,NetBanking,0.25,P*****@outlook.com,******3141,successful,52500.0,2025-04
7394,1449,A*** K****,102,70000.0,Phone,Electronics,offline,Delhi,2026-02-13,3,Card,0.1,A*****@gmail.com,******2405,successful,189000.0,2026-02
7395,1616,M*** T*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-09-06,1,Card,0.4,M*****@outlook.com,******1071,successful,9000.0,2025-09
7396,1229,A***** M******,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-25,5,NetBanking,0.05,A*****@gmail.com,******2101,successful,6175.0,2025-07
7397,1885,E*** W***,102,70000.0,Phone,Electronics,offline,Bangalore,2025-04-27,2,Card,0.35,E*****@yahoo.com,******3263,successful,91000.0,2025-04
7398,1591,A***** S******,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-14,4,Card,0.35,A*****@gmail.com,******5814,successful,39000.0,2026-02
7399,1519,R****** C********,103,1300.0,Shirt,Clothing,online,Bangalore,2026-02-05,1,Card,0.3,R*****@outlook.com,******4536,successful,909.9999999999999,2026-02
7400,1828,S***** H***,105,45000.0,Tv,Electronics,online,Bangalore,2026-01-10,3,Card,0.05,S*****@yahoo.com,******9476,successful,128250.0,2026-01
7401,1956,P***** F********,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-11-28,5,UPI,0.25,P*****@outlook.com,******1369,successful,56250.0,2025-11
7402,1966,G***** M*****,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-07-13,4,Card,0.15,G*****@outlook.com,******6226,successful,221000.0,2025-07
7403,1777,C****** H***,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-05-20,4,UPI,0.1,C*****@outlook.com,******0922,successful,54000.0,2025-05
7404,1975,T****** N******,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-03-14,2,Card,0.1,T*****@gmail.com,******9086,successful,27000.0,2026-03
7405,1532,H****** G*****,105,45000.0,Tv,Electronics,online,Delhi,2025-06-22,4,Cash,0.35,H*****@outlook.com,******0106,successful,117000.0,2025-06
7406,1828,S***** H***,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-12,4,Cash,0.35,S*****@yahoo.com,******9476,successful,650000.0,2025-11
7407,1658,B**** M********,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-07-16,3,Card,0.15,B*****@outlook.com,******3660,successful,38250.0,2025-07
7408,1006,M***** W*******,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-04-28,2,Cash,0.4,M*****@outlook.com,******9010,successful,18000.0,2025-04
7409,1458,M*** M****,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-09-10,3,Card,0.25,M*****@gmail.com,******1765,successful,18000.0,2025-09
7410,1896,C****** R******,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-06,3,NetBanking,0.35,C*****@gmail.com,******9107,successful,97500.0,2025-10
7411,1392,W****** M*********,105,45000.0,Tv,Electronics,offline,Chennai,2026-03-13,5,NetBanking,0.05,W*****@yahoo.com,******9050,successful,213750.0,2026-03
7412,1537,V****** T*****,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-03,2,UPI,0.35,V*****@outlook.com,******6339,successful,1690.0,2026-01
7413,1350,C******** N*****,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-08-20,1,UPI,0.35,C*****@gmail.com,******9567,successful,52000.0,2025-08
7414,1233,H****** R*****,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-22,5,Card,0.3,H*****@gmail.com,******0068,successful,157500.0,2025-10
7415,1607,A***** S********,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-04-19,1,UPI,0.05,A*****@yahoo.com,******6994,successful,61750.0,2025-04
7416,1516,A******** H*****,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-10-23,2,NetBanking,0.1,A*****@yahoo.com,******1994,successful,14400.0,2025-10
7417,1215,C********** T*****,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-08-24,3,Cash,0.25,C*****@yahoo.com,******6881,successful,157500.0,2025-08
7418,1445,S******* C****,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-18,2,UPI,0.15,S*****@gmail.com,******1717,successful,13600.0,2025-08
7419,1706,K****** S*****,101,250000.0,Laptop,Electronics,offline,Delhi,2026-02-13,2,Card,0.25,K*****@gmail.com,******6327,successful,375000.0,2026-02
7420,1550,S***** A*******,101,250000.0,Laptop,Electronics,online,Mumbai,2025-10-31,1,NetBanking,0.4,S*****@outlook.com,******6806,successful,150000.0,2025-10
7421,1250,B***** S*******,104,8000.0,Shoes,Clothing,online,Delhi,2025-11-26,5,UPI,0.35,B*****@gmail.com,******4076,successful,26000.0,2025-11
7422,1794,D**** A*******,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-26,2,Cash,0.05,D*****@outlook.com,******4294,successful,28500.0,2026-01
7423,1296,C***** P*****,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-05,4,Card,0.4,C*****@outlook.com,******7892,successful,19200.0,2025-09
7424,1763,D***** W*********,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-10-22,3,NetBanking,0.3,D*****@outlook.com,******1022,successful,105000.0,2025-10
7425,1872,J******* H****,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-27,5,Card,0.35,J*****@gmail.com,******2164,successful,146250.0,2025-08
7426,1263,M***** D*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-06-01,5,NetBanking,0.25,M*****@outlook.com,******9648,successful,56250.0,2026-06
7427,1528,Z****** C****,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-07-19,5,UPI,0.25,Z*****@yahoo.com,******7330,successful,4875.0,2025-07
7428,1898,T***** L***,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-02-07,4,Cash,0.2,T*****@gmail.com,******8813,successful,160000.0,2026-02
7429,1705,S******** W*****,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-07-18,4,UPI,0.35,S*****@gmail.com,******1668,successful,130000.0,2025-07
7430,1155,J**** J****,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-16,5,Cash,0.05,J*****@yahoo.com,******1486,successful,380000.0,2025-12
7431,1842,A***** T*******,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-04-28,5,Card,0.35,A*****@gmail.com,******7634,successful,211250.0,2025-04
7432,1489,K**** H***,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-06-20,5,Cash,0.4,K*****@yahoo.com,******1713,successful,3900.0,2025-06
7433,1283,D***** N*****,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-11-30,4,UPI,0.15,D*****@outlook.com,******8973,successful,4420.0,2025-11
7434,1731,M****** E****,104,8000.0,Shoes,Clothing,online,Bangalore,2025-06-13,4,Card,0.1,M*****@gmail.com,******0140,successful,28800.0,2025-06
7435,1965,A** R***,102,70000.0,Phone,Electronics,online,Bangalore,2025-11-26,2,UPI,0.35,A*****@gmail.com,******3396,successful,91000.0,2025-11
7436,1598,R****** K******,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-05-05,3,UPI,0.05,R*****@gmail.com,******3186,successful,128250.0,2025-05
7437,1613,D****** C*****,101,250000.0,Laptop,Electronics,online,Mumbai,2025-05-19,1,Cash,0.3,D*****@gmail.com,******9818,successful,175000.0,2025-05
7438,1732,H****** W***,105,45000.0,Tv,Electronics,offline,Mumbai,2025-11-30,2,Card,0.4,H*****@yahoo.com,******6974,successful,54000.0,2025-11
7439,1960,J**** W*******,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-04-08,3,Card,0.25,J*****@gmail.com,******9943,successful,33750.0,2025-04
7440,1035,E*** J******,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-10-25,3,NetBanking,0.35,E*****@yahoo.com,******4332,successful,126750.0,2025-10
7441,1589,K******* N******,105,45000.0,Tv,Electronics,offline,Mumbai,2026-09-04,5,NetBanking,0.4,K*****@outlook.com,******2771,successful,135000.0,2026-09
7442,1641,N******* H***,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-09-24,4,Cash,0.05,N*****@yahoo.com,******5625,successful,247000.0,2025-09
7443,1801,N***** R*****,101,250000.0,Laptop,Electronics,offline,Chennai,2025-04-29,3,Card,0.05,N*****@gmail.com,******5292,successful,712500.0,2025-04
7444,1732,H****** W***,110,45000.0,Microwave,Home Appliances,offline,Mumbai,2025-10-20,4,NetBanking,0.35,H*****@yahoo.com,******6974,successful,117000.0,2025-10
7445,1280,S*** Y****,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-09-27,4,Cash,0.35,S*****@gmail.com,******0430,successful,130000.0,2025-09
7446,1195,M****** C******,101,250000.0,Laptop,Electronics,online,Bangalore,2025-10-06,4,NetBanking,0.2,M*****@outlook.com,******6264,successful,800000.0,2025-10
7447,1827,M****** L**,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-08-03,4,UPI,0.4,M*****@gmail.com,******7044,successful,156000.0,2025-08
7448,1192,T**** G****,102,70000.0,Phone,Electronics,online,Delhi,2025-08-14,4,Card,0.4,T*****@gmail.com,******6648,successful,168000.0,2025-08
7449,1715,J***** L**,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-12-28,3,Card,0.35,J*****@gmail.com,******2029,successful,156000.0,2025-12
7450,1117,J***** N******,104,8000.0,Shoes,Clothing,online,Bangalore,2025-09-23,2,Card,0.05,J*****@yahoo.com,******4350,successful,15200.0,2025-09
7451,1099,M*** S******,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-12-11,4,Card,0.05,M*****@gmail.com,******0433,successful,247000.0,2025-12
7452,1149,M****** L*****,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-05-27,2,Card,0.15,M*****@yahoo.com,******8603,successful,110500.0,2025-05
7453,1627,M****** O*****,107,50000.0,Dining Table,Furniture,online,Delhi,2025-02-10,3,NetBanking,0.15,M*****@yahoo.com,******8240,successful,127500.0,2025-02
7454,1456,E**** V*********,106,80000.0,Sofa,Furniture,offline,Delhi,2025-08-26,2,Cash,0.05,E*****@gmail.com,******9065,successful,152000.0,2025-08
7455,1649,K******* W*******,106,80000.0,Sofa,Furniture,offline,Delhi,2025-07-08,1,Cash,0.2,K*****@outlook.com,******7593,successful,64000.0,2025-07
7456,1351,S**** M*******,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-09-26,3,UPI,0.4,S*****@gmail.com,******2829,successful,144000.0,2025-09
7457,1609,B**** J******,103,1300.0,Shirt,Clothing,online,Chennai,2025-07-02,2,Card,0.3,B*****@gmail.com,******9676,successful,1819.9999999999998,2025-07
7458,1630,J*** J******,105,45000.0,Tv,Electronics,online,Hyderabad,2025-05-09,5,UPI,0.35,J*****@outlook.com,******1501,successful,146250.0,2025-05
7459,1060,J*** B*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-08-24,4,Cash,0.05,J*****@outlook.com,******5462,successful,57000.0,2025-08
7460,1561,D***** E******,101,250000.0,Laptop,Electronics,online,Delhi,2025-05-07,2,UPI,0.2,D*****@yahoo.com,******5047,successful,400000.0,2025-05
7461,1182,N**** J****,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-01-02,4,Cash,0.1,N*****@outlook.com,******6538,successful,54000.0,2026-01
7462,1487,J***** T*****,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-06-05,4,NetBanking,0.3,J*****@outlook.com,******0585,successful,42000.0,2025-06
7463,1381,C******** G****,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-10-04,1,Cash,0.05,C*****@gmail.com,******5151,successful,61750.0,2025-10
7464,1374,A****** K*****,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-06-27,1,Card,0.05,A*****@gmail.com,******1208,successful,61750.0,2025-06
7465,1537,V****** T*****,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-13,2,Card,0.15,V*****@outlook.com,******6339,successful,425000.0,2025-08
7466,1910,S***** B******,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-09-30,1,Cash,0.1,S*****@yahoo.com,******4034,successful,40500.0,2025-09
